usableAreas,totalAreas,suites,bathrooms,bedrooms,parkingSpaces,neighborhood,monthlyCondoFee,price,adult_game_room,air_conditioning,balcony,barbecue_grill,concierge_24h,dinner_room,electronic_gate,elevator,furnished,garden,gated_community,gourmet_space,gym,intercom,laundry,party_hall,pets_allowed,playground,service_area,sports_court,pool,price_per_sqft
38,38.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,352139,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,9266.815789473685
41,86.0,0.0,1,1,1.0,Batel,650.0,399000,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,4639.53488372093
34,48.0,0.0,1,1,1.0,Centro,280.0,366970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7645.208333333333
35,54.0,0.0,1,1,0.0,Batel,876.1532663316583,489900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9072.222222222223
96,96.0,2.0,3,2,2.0,Batel,180.0,958000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9979.166666666666
89,115.0,0.0,1,1,1.0,Batel,876.1532663316583,925800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8050.434782608696
53,75.0,1.0,1,1,1.0,Batel,876.1532663316583,703485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9379.8
115,131.0,0.0,1,1,0.0,Batel,695.0,499000,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,3809.1603053435115
65,105.0,1.0,2,2,1.0,Centro,590.0654275092937,780000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7428.571428571428
70,70.0,1.0,2,2,1.0,Bigorrilho,350.0,750000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10714.285714285714
96,96.0,1.0,3,3,1.0,Batel,180.0,942800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9820.833333333334
31,44.0,0.0,1,1,0.0,Centro,280.0,282814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6427.590909090909
96,96.0,1.0,3,3,2.0,Batel,180.0,958300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9982.291666666666
23,33.0,0.0,1,1,1.0,Centro,280.0,288730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8749.39393939394
35,54.0,0.0,1,1,1.0,Batel,876.1532663316583,489000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9055.555555555555
91,91.0,1.0,2,2,2.0,Água Verde,654.7089985486211,951000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10450.54945054945
35,54.0,0.0,1,1,0.0,Batel,876.1532663316583,499500,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9250.0
154,188.0,2.0,4,4,2.0,Batel,1000.0,959900,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,5105.851063829788
154,188.0,2.0,4,4,2.0,Batel,1000.0,960000,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,5106.382978723404
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,433575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,12043.75
30,30.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,370747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12358.233333333334
37,82.0,0.0,1,1,1.0,Batel,650.0,380000,False,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,4634.1463414634145
48,74.0,0.0,1,1,1.0,Batel,876.1532663316583,770600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10413.513513513513
31,44.0,0.0,1,1,1.0,Centro,280.0,332814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7563.954545454545
154,188.0,2.0,4,4,2.0,Batel,1000.0,960000,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,5106.382978723404
54,83.0,1.0,1,1,1.0,Batel,876.1532663316583,765200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9219.277108433735
96,107.0,1.0,2,3,1.0,Batel,876.1532663316583,942832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8811.514018691589
36,56.0,0.0,1,1,0.0,Rebouças,974.0,500000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8928.57142857143
154,188.0,2.0,4,4,2.0,Batel,876.1532663316583,949000,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False,5047.872340425532
38,56.0,0.0,2,1,0.0,Bigorrilho,380.0,280000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0
22,22.0,0.0,1,1,0.0,Batel,876.1532663316583,267274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12148.818181818182
93,105.0,2.0,3,2,1.0,Batel,1000.0,950000,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9047.619047619048
96,108.0,1.0,3,3,1.0,Centro,590.0654275092937,958000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8870.37037037037
75,76.0,1.0,2,2,2.0,Centro,590.0654275092937,749000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9855.263157894737
30,37.0,1.0,1,1,1.0,Bigorrilho,722.8142164781906,379199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10248.621621621622
92,103.0,1.0,3,3,1.0,Centro,590.0654275092937,978000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9495.14563106796
96,122.0,1.0,2,3,1.0,Centro,590.0654275092937,928689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7612.204918032787
25,25.0,0.0,1,1,0.0,Água Verde,654.7089985486211,291119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11644.76
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,433575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12043.75
28,37.0,0.0,1,1,1.0,Bigorrilho,230.0,240000,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,6486.486486486487
96,96.0,1.0,3,3,1.0,Centro,590.0654275092937,901012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9385.541666666666
42,55.0,0.0,1,1,0.0,Água Verde,350.0,370000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6727.272727272727
37,37.0,0.0,1,1,0.0,Água Verde,654.7089985486211,378340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10225.405405405405
96,96.0,1.0,3,3,1.0,Centro,590.0654275092937,942832,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9821.166666666666
41,101.0,1.0,1,1,1.0,Centro,320.0,379999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3762.366336633663
48,48.0,0.0,1,1,0.0,Água Verde,450.0,494690,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10306.041666666666
54,54.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,541000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,10018.518518518518
96,96.0,1.0,3,3,2.0,Centro,590.0654275092937,957600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9975.0
46,83.0,0.0,1,1,1.0,Batel,728.0,670000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8072.289156626506
29,29.0,0.0,1,1,0.0,Água Verde,654.7089985486211,296030,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10207.931034482759
24,40.0,1.0,1,1,1.0,Água Verde,654.7089985486211,344851,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,8621.275
40,40.0,0.0,1,1,1.0,Batel,610.0,299000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7475.0
113,148.0,1.0,2,3,2.0,Água Verde,654.7089985486211,985000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6655.405405405405
65,65.0,1.0,2,1,1.0,Batel,800.0,727250,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11188.461538461539
28,28.0,0.0,1,1,0.0,Água Verde,654.7089985486211,326862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11673.642857142857
96,96.0,1.0,1,3,1.0,Batel,876.1532663316583,823950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8582.8125
80,80.0,1.0,1,3,1.0,Batel,876.1532663316583,816327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10204.0875
35,55.0,0.0,1,1,1.0,Centro,590.0654275092937,429200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7803.636363636364
28,28.0,0.0,1,1,0.0,Água Verde,654.7089985486211,326862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11673.642857142857
54,54.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,541000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,10018.518518518518
35,70.0,0.0,1,1,0.0,Centro,590.0654275092937,230000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3285.714285714286
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,433575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12043.75
17,27.0,0.0,1,1,1.0,Centro,590.0654275092937,218500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8092.592592592592
62,62.0,1.0,2,2,2.0,Bigorrilho,500.0,639900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10320.967741935483
56,107.0,1.0,1,1,1.0,Centro,590.0654275092937,675000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6308.411214953271
38,38.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,352139,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9266.815789473685
30,50.0,1.0,1,1,0.0,Centro,300.0,270000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5400.0
64,64.0,1.0,2,2,0.0,Batel,876.1532663316583,738000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11531.25
90,90.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,597061,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6634.011111111111
80,80.0,0.0,1,2,1.0,Batel,876.1532663316583,830000,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,10375.0
80,80.0,0.0,1,2,1.0,Batel,876.1532663316583,820000,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,10250.0
80,80.0,0.0,1,2,1.0,Batel,876.1532663316583,860000,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,10750.0
80,80.0,0.0,1,2,1.0,Batel,876.1532663316583,810000,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,10125.0
80,80.0,0.0,1,2,1.0,Batel,876.1532663316583,690000,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,8625.0
36,36.0,0.0,1,1,1.0,Batel,876.1532663316583,440000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12222.222222222223
28,44.0,0.0,1,1,1.0,Centro,590.0654275092937,370000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8409.09090909091
53,81.0,0.0,1,1,1.0,Batel,876.1532663316583,827000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10209.876543209877
39,60.0,0.0,1,1,0.0,Batel,876.1532663316583,578000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9633.333333333334
35,54.0,0.0,1,1,0.0,Batel,876.1532663316583,491000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9092.592592592593
54,83.0,0.0,1,1,0.0,Batel,876.1532663316583,800000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9638.55421686747
92,92.0,1.0,2,3,1.0,Centro,590.0654275092937,777000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8445.652173913044
168,168.0,0.0,1,1,1.0,Batel,876.1532663316583,956800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5695.238095238095
53,53.0,0.0,1,1,1.0,Batel,876.1532663316583,668220,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,12607.924528301886
50,123.0,0.0,1,1,2.0,Batel,876.1532663316583,650000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5284.552845528456
46,70.0,1.0,1,1,1.0,Batel,800.0,630000,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9000.0
92,92.0,1.0,2,3,1.0,Centro,590.0654275092937,937989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10195.532608695652
35,54.0,0.0,1,1,1.0,Batel,876.1532663316583,499500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9250.0
135,151.0,1.0,2,3,2.0,outros,668.0,850000,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,5629.139072847682
93,115.0,1.0,1,3,1.0,Centro,590.0654275092937,990871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8616.269565217392
23,23.0,0.0,1,1,0.0,Água Verde,654.7089985486211,271000,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,11782.608695652174
33,51.0,0.0,1,1,1.0,Centro,590.0654275092937,430000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8431.372549019608
29,46.0,0.0,1,1,1.0,Centro,590.0654275092937,399000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8673.91304347826
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,433575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12043.75
93,105.0,1.0,2,3,1.0,Batel,876.1532663316583,971000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9247.619047619048
61,70.0,1.0,2,2,2.0,Batel,876.1532663316583,731000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10442.857142857143
72,129.0,0.0,2,2,1.0,outros,532.01741195093,881450,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6832.945736434109
96,107.0,1.0,2,3,0.0,Batel,876.1532663316583,928689,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8679.336448598131
35,80.0,0.0,1,1,1.0,Batel,876.1532663316583,534190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6677.375
51,78.0,1.0,1,1,1.0,Batel,876.1532663316583,440000,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,5641.025641025641
49,75.0,1.0,1,1,1.0,Batel,876.1532663316583,420000,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,5600.0
43,66.0,1.0,1,1,1.0,Batel,876.1532663316583,400000,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,6060.606060606061
43,66.0,1.0,1,1,1.0,Batel,876.1532663316583,400000,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,6060.606060606061
93,93.0,1.0,3,3,1.0,Batel,876.1532663316583,955285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10271.881720430107
53,105.0,1.0,1,1,1.0,outros,500.0,703485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6699.857142857143
34,74.0,0.0,1,1,1.0,Batel,550.0,450000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6081.081081081081
96,122.0,1.0,2,3,1.0,Centro,590.0654275092937,942832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7728.131147540984
28,28.0,0.0,1,1,0.0,Água Verde,654.7089985486211,321000,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,11464.285714285714
45,80.0,0.0,1,1,1.0,Batel,876.1532663316583,570000,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,7125.0
54,54.0,0.0,1,1,0.0,Batel,876.1532663316583,445900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8257.407407407407
67,82.0,1.0,2,2,1.0,Bigorrilho,722.8142164781906,778000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9487.80487804878
70,82.0,1.0,2,2,2.0,Bigorrilho,722.8142164781906,995000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12134.146341463415
35,35.0,1.0,1,1,1.0,Centro,349.0,299000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8542.857142857143
67,82.0,1.0,2,2,2.0,Bigorrilho,722.8142164781906,824000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10048.780487804877
67,82.0,1.0,2,2,2.0,Bigorrilho,722.8142164781906,766000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9341.463414634147
67,82.0,1.0,2,2,2.0,Bigorrilho,722.8142164781906,960000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11707.317073170732
65,90.0,0.0,1,1,0.0,Centro,1000.0,565000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6277.777777777777
96,96.0,1.0,3,3,2.0,Batel,876.1532663316583,823000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8572.916666666666
45,85.0,0.0,1,1,1.0,Batel,876.1532663316583,568999,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,6694.105882352941
32,50.0,0.0,1,1,1.0,Batel,876.1532663316583,417000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8340.0
46,70.0,0.0,1,1,1.0,Batel,1000.0,539000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,7700.0
34,53.0,0.0,1,1,1.0,Batel,876.1532663316583,454900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8583.018867924528
47,73.0,0.0,1,1,1.0,Batel,876.1532663316583,625900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8573.972602739726
38,60.0,0.0,1,1,1.0,Batel,876.1532663316583,510900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8515.0
40,61.0,0.0,1,1,1.0,Batel,876.1532663316583,526900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8637.704918032787
48,115.0,0.0,1,1,1.0,Batel,876.1532663316583,848900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7381.739130434783
53,83.0,0.0,1,1,1.0,Batel,876.1532663316583,717900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8649.397590361446
31,49.0,0.0,1,1,1.0,Batel,876.1532663316583,406900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8304.081632653062
45,100.0,0.0,1,1,1.0,Batel,500.0,570000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5700.0
41,61.0,0.0,1,1,1.0,Centro,500.0,360000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5901.639344262295
73,73.0,1.0,2,1,1.0,Batel,1100.0,890000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12191.780821917808
19,30.0,0.0,1,1,1.0,Centro,600.0,310000,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,10333.333333333334
154,188.0,2.0,4,4,2.0,Batel,876.1532663316583,949000,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False,5047.872340425532
35,35.0,0.0,1,1,0.0,Batel,876.1532663316583,410168,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11719.085714285715
93,103.0,0.0,1,3,1.0,Batel,876.1532663316583,922938,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8960.563106796117
71,71.0,1.0,2,2,1.0,Bigorrilho,722.8142164781906,791000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11140.845070422536
93,93.0,1.0,3,3,0.0,Batel,876.1532663316583,928689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9985.90322580645
68,80.0,1.0,1,2,1.0,Bigorrilho,722.8142164781906,675000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8437.5
64,80.0,1.0,2,2,2.0,Bigorrilho,722.8142164781906,763000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9537.5
65,65.0,1.0,2,2,1.0,Batel,876.1532663316583,823116,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12663.323076923078
54,54.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,532900,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9868.518518518518
86,86.0,1.0,1,3,1.0,Batel,600.0,650000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7558.139534883721
130,130.0,2.0,1,3,2.0,Batel,650.0,950000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7307.692307692308
35,54.0,0.0,1,1,0.0,Batel,876.1532663316583,491600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9103.703703703704
93,93.0,1.0,2,3,1.0,Batel,721.0,640000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6881.720430107527
96,123.0,1.0,2,3,1.0,Batel,876.1532663316583,942832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7665.30081300813
35,35.0,0.0,1,1,0.0,Água Verde,654.7089985486211,433575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12387.857142857143
96,123.0,1.0,2,3,1.0,Batel,876.1532663316583,928000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7544.715447154472
101,101.0,1.0,4,3,1.0,Batel,667.0,839580,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,8312.673267326732
101,101.0,1.0,4,3,1.0,Centro,660.0,840000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8316.831683168317
34,50.0,0.0,1,1,0.0,Centro,420.0,320000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6400.0
96,120.0,1.0,3,3,2.0,Batel,160.0,902000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7516.666666666667
93,104.0,1.0,3,3,1.0,Batel,160.0,902000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8673.076923076924
95,130.0,1.0,3,3,1.0,Centro,590.0654275092937,930000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7153.846153846154
53,53.0,0.0,1,1,1.0,Batel,876.1532663316583,661457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12480.32075471698
76,125.0,1.0,2,2,2.0,Centro,590.0654275092937,900000,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,7200.0
43,63.0,1.0,1,1,1.0,Centro,480.0,450000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7142.857142857143
96,96.0,1.0,2,3,1.0,Batel,876.1532663316583,928010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9666.770833333334
95,95.0,1.0,1,3,1.0,Centro,590.0654275092937,893650,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9406.842105263158
62,84.0,0.0,1,1,1.0,Batel,729.0,695000,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,8273.809523809523
28,38.0,0.0,1,1,0.0,Água Verde,654.7089985486211,375000,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,9868.421052631578
34,53.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,502100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9473.584905660377
34,53.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,532900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10054.716981132075
34,53.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,539200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10173.584905660377
142,169.0,0.0,3,4,2.0,Batel,1030.0,930000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5502.958579881657
96,140.0,1.0,2,3,2.0,Batel,876.1532663316583,976000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6971.428571428572
27,27.0,1.0,2,1,1.0,Água Verde,654.7089985486211,219000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8111.111111111111
37,37.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,352139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9517.27027027027
89,89.0,0.0,1,1,0.0,Bigorrilho,722.8142164781906,597061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6708.550561797752
